Packet,Consensus 2025-26 T2 PS Pack 3.pdf
Team A,Wookiee
Team B,SF Individuals
Final Score,Wookiee 430 - 240 SF Individuals
Winner,Wookiee
Exported,2026-05-09T17:48:36.068Z

Team,Score
Wookiee,430
SF Individuals,240

Player,Team,Points
Danny Han,Wookiee,90
Denis Liu,Wookiee,150
Ethan Bosita,Wookiee,190
Arjun Panickssery,SF Individuals,180
Ryan Panwar,SF Individuals,60
