Packet,Consensus 2025-26 T1 PS Pack 9.pdf
Team A,SF Individuals
Team B,Wookiee
Final Score,SF Individuals 275 - 390 Wookiee
Winner,Wookiee
Exported,2026-05-09T23:07:31.535Z

Team,Score
SF Individuals,275
Wookiee,390

Player,Team,Points
Arjun Panickssery,SF Individuals,235
Ryan Panwar,SF Individuals,40
Danny Han,Wookiee,70
Denis Liu,Wookiee,130
Ethan Bosita,Wookiee,190
