Packet,Consensus 2025-26 T2 PS Pack 4.pdf
Team A,Sarlacc
Team B,Wookiee
Final Score,Sarlacc 395 - 360 Wookiee
Winner,Sarlacc
Exported,2026-05-09T18:16:56.092Z

Team,Score
Sarlacc,395
Wookiee,360

Player,Team,Points
Benjamin McAvoy-Bickford,Sarlacc,395
Danny Han,Wookiee,100
Denis Liu,Wookiee,150
Ethan Bosita,Wookiee,110
