Packet,Consensus 2025-26 T2 PS Pack 1.pdf
Team A,Varactyl
Team B,Sarlacc
Final Score,Varactyl 150 - 440 Sarlacc
Winner,Sarlacc
Exported,2026-05-09T16:44:11.344Z

Team,Score
Varactyl,150
Sarlacc,440

Player,Team,Points
Aditya Koushik,Varactyl,70
Ana Corral,Varactyl,10
Shaphnah McKenzie,Varactyl,70
Benjamin McAvoy-Bickford,Sarlacc,440
