Packet,Consensus 2025-26 T2 PS Pack 3.pdf
Team A,Dust of Snow
Team B,Varactyl
Final Score,Dust of Snow 445 - 140 Varactyl
Winner,Dust of Snow
Exported,2026-05-09T17:54:12.530Z

Team,Score
Dust of Snow,445
Varactyl,140

Player,Team,Points
Lorie Au Yeung,Dust of Snow,100
Huy Lai,Dust of Snow,50
Doug Robeson,Dust of Snow,295
Aditya Koushik,Varactyl,60
Ana Corral,Varactyl,10
Shaphnah McKenzie,Varactyl,70
