Packet,Consensus 2025-26 T2 PS Pack 10.pdf
Team A,SF Individuals
Team B,Varactyl
Final Score,SF Individuals 330 - 100 Varactyl
Winner,SF Individuals
Exported,2026-05-09T22:16:19.481Z

Team,Score
SF Individuals,330
Varactyl,100

Player,Team,Points
Arjun Panickssery,SF Individuals,240
Ryan Panwar,SF Individuals,90
Aditya Koushik,Varactyl,70
Shaphnah McKenzie,Varactyl,30
