Packet,Consensus 2025-26 T2 PS Pack 1.pdf
Team A,ACEAMSDPP
Team B,strangers on a chrain
Final Score,ACEAMSDPP 300 - 390 strangers on a chrain
Winner,strangers on a chrain
Exported,2026-05-09T16:43:54.719Z

Team,Score
ACEAMSDPP,300
strangers on a chrain,390

Player,Team,Points
Ankit Aggarwal,ACEAMSDPP,260
Ankur Aggarwal,ACEAMSDPP,40
Terry Tang,strangers on a chrain,190
Richard Niu,strangers on a chrain,70
Anuttam Ramji,strangers on a chrain,130
