Packet,Consensus 2025-26 T2 PS Pack 7.pdf
Team A,Dust of Snow
Team B,strangers on a chrain
Final Score,Dust of Snow 195 - 510 strangers on a chrain
Winner,strangers on a chrain
Exported,2026-05-09T19:34:24.614Z

Team,Score
Dust of Snow,195
strangers on a chrain,510

Player,Team,Points
Lorie Au Yeung,Dust of Snow,30
Huy Lai,Dust of Snow,0
Doug Robeson,Dust of Snow,165
Terry Tang,strangers on a chrain,195
Richard Niu,strangers on a chrain,140
Anuttam Ramji,strangers on a chrain,175
