Packet,Consensus 2025-26 T2 PS Pack 11.pdf
Team A,SF Individuals
Team B,Dust of Snow
Final Score,SF Individuals 300 - 350 Dust of Snow
Winner,Dust of Snow
Exported,2026-05-09T22:41:24.071Z

Team,Score
SF Individuals,300
Dust of Snow,350

Player,Team,Points
Arjun Panickssery,SF Individuals,210
Ryan Panwar,SF Individuals,90
Lorie Au Yeung,Dust of Snow,50
Huy Lai,Dust of Snow,20
Doug Robeson,Dust of Snow,280
