Packet,Consensus 2025-26 T2 PS Pack 2.pdf
Team A,Varactyl
Team B,Oggdo Bogdo
Final Score,Varactyl 110 - 450 Oggdo Bogdo
Winner,Oggdo Bogdo
Exported,2026-05-09T17:24:12.637Z

Team,Score
Varactyl,110
Oggdo Bogdo,450

Player,Team,Points
Aditya Koushik,Varactyl,40
Ana Corral,Varactyl,0
Shaphnah McKenzie,Varactyl,70
Andrew Zeng,Oggdo Bogdo,280
Ryan Fang,Oggdo Bogdo,170
