Packet,Consensus 2025-26 T2 PS Pack 4.pdf
Team A,Dust of Snow
Team B,Oggdo Bogdo
Final Score,Dust of Snow 335 - 435 Oggdo Bogdo
Winner,Oggdo Bogdo
Exported,2026-05-09T18:14:39.788Z

Team,Score
Dust of Snow,335
Oggdo Bogdo,435

Player,Team,Points
Lorie Au Yeung,Dust of Snow,140
Huy Lai,Dust of Snow,30
Doug Robeson,Dust of Snow,165
Andrew Zeng,Oggdo Bogdo,235
Ryan Fang,Oggdo Bogdo,200
