Packet,Consensus 2025-26 T2 PS Pack 9.pdf
Team A,Sarlacc
Team B,strangers on a chrain
Final Score,Sarlacc 260 - 485 strangers on a chrain
Winner,strangers on a chrain
Exported,2026-05-09T21:37:02.657Z

Team,Score
Sarlacc,260
strangers on a chrain,485

Player,Team,Points
Benjamin McAvoy-Bickford,Sarlacc,140
Michał Gerasimiuk,Sarlacc,120
Terry Tang,strangers on a chrain,160
Richard Niu,strangers on a chrain,90
Anuttam Ramji,strangers on a chrain,235
