Packet,Consensus 2025-26 T1 PS Pack 10.pdf
Team A,SF Individuals
Team B,Varactyl
Final Score,SF Individuals 320 - 90 Varactyl
Winner,SF Individuals
Exported,2026-05-09T23:36:17.550Z

Team,Score
SF Individuals,320
Varactyl,90

Player,Team,Points
Arjun Panickssery,SF Individuals,260
Ryan Panwar,SF Individuals,60
Aditya Koushik,Varactyl,40
Shaphnah McKenzie,Varactyl,50
