Packet,Consensus 2025-26 T2 PS Pack 4.pdf
Team A,Varactyl
Team B,ACEAMSDPP
Final Score,Varactyl 160 - 525 ACEAMSDPP
Winner,ACEAMSDPP
Exported,2026-05-09T18:21:06.770Z

Team,Score
Varactyl,160
ACEAMSDPP,525

Player,Team,Points
Aditya Koushik,Varactyl,60
Ana Corral,Varactyl,20
Shaphnah McKenzie,Varactyl,80
Ankit Aggarwal,ACEAMSDPP,375
Ankur Aggarwal,ACEAMSDPP,150
