Packet,Consensus 2025-26 T2 PS Pack 1.pdf
Team A,Dust of Snow
Team B,Wookiee
Final Score,Dust of Snow 290 - 430 Wookiee
Winner,Wookiee
Exported,2026-05-09T16:42:57.852Z

Team,Score
Dust of Snow,290
Wookiee,430

Player,Team,Points
Lorie Au Yeung,Dust of Snow,70
Huy Lai,Dust of Snow,20
Doug Robeson,Dust of Snow,200
Danny Han,Wookiee,120
Denis Liu,Wookiee,90
Ethan Bosita,Wookiee,220
