Packet,Consensus 2025-26 T2 PS Pack 10.pdf
Team A,Oggdo Bogdo
Team B,strangers on a chrain
Final Score,Oggdo Bogdo 390 - 280 strangers on a chrain
Winner,Oggdo Bogdo
Exported,2026-05-09T22:06:20.517Z

Team,Score
Oggdo Bogdo,390
strangers on a chrain,280

Player,Team,Points
Andrew Zeng,Oggdo Bogdo,240
Ryan Fang,Oggdo Bogdo,150
Terry Tang,strangers on a chrain,50
Richard Niu,strangers on a chrain,50
Anuttam Ramji,strangers on a chrain,180
