Packet,Consensus 2025-26 T2 PS Pack 11.pdf
Team A,ACEAMSDPP
Team B,strangers on a chrain
Final Score,ACEAMSDPP 260 - 470 strangers on a chrain
Winner,strangers on a chrain
Exported,2026-05-09T22:30:22.315Z

Team,Score
ACEAMSDPP,260
strangers on a chrain,470

Player,Team,Points
Ankit Aggarwal,ACEAMSDPP,180
Ankur Aggarwal,ACEAMSDPP,80
Terry Tang,strangers on a chrain,130
Richard Niu,strangers on a chrain,110
Anuttam Ramji,strangers on a chrain,230
