Packet,Consensus 2025-26 T2 PS Pack 6.pdf
Team A,Dust of Snow
Team B,Sarlacc
Final Score,Dust of Snow 290 - 390 Sarlacc
Winner,Sarlacc
Exported,2026-05-09T19:08:09.752Z

Team,Score
Dust of Snow,290
Sarlacc,390

Player,Team,Points
Lorie Au Yeung,Dust of Snow,30
Huy Lai,Dust of Snow,50
Doug Robeson,Dust of Snow,210
Benjamin McAvoy-Bickford,Sarlacc,390
