Packet,Consensus 2025-26 T2 PS Pack 2.pdf
Team A,Wookiee
Team B,strangers on a chrain
Final Score,Wookiee 250 - 435 strangers on a chrain
Winner,strangers on a chrain
Exported,2026-05-09T17:11:44.074Z

Team,Score
Wookiee,250
strangers on a chrain,435

Player,Team,Points
Danny Han,Wookiee,85
Denis Liu,Wookiee,35
Ethan Bosita,Wookiee,130
Terry Tang,strangers on a chrain,110
Richard Niu,strangers on a chrain,100
Anuttam Ramji,strangers on a chrain,225
